visitId,fullVisitorId,date,visitStartTime,channelGrouping,source,medium,deviceCategory,browser,operatingSystem,isMobile,continent,country,city,transactionRevenue,sessionDuration,pageViews,visitNumber,Unnamed: 18,channel_key,channel_id,Unnamed: 21,Unnamed: 22,geo_key,geo_id,Unnamed: 25,time_key,time_id
3483961,3455272442,20231016,1697426794,Display,newsletter,email,mobile,Edge,iOS,False,North America,USA,New York,0,748,2,4,,Display|newsletter|email,143,,,North America|USA|New York,3,,20231016|1697426794,257
5774348,1794217900,20230215,1676423753,Email,youtube,cpc,desktop,Firefox,Windows,False,Europe,Germany,Berlin,0,1178,7,4,,Email|youtube|cpc,119,,,Europe|Germany|Berlin,2,,20230215|1676423753,258
5059452,1559307383,20230226,1677388230,Organic Search,bing,(none),desktop,Chrome,Windows,False,Oceania,Australia,Sydney,0,515,4,2,,Organic Search|bing|(none),136,,,Oceania|Australia|Sydney,4,,20230226|1677388230,259
1313067,6147221059,20230803,1691026589,Social,youtube,(none),tablet,Opera,iOS,False,Asia,India,Nueva Delhi,4938,649,1,5,,Social|youtube|(none),144,,,Asia|India|Nueva Delhi,6,,20230803|1691026589,260
6812533,6066678751,20230308,1678311821,Paid Search,direct,referral,mobile,Chrome,Macintosh,True,Europe,Germany,Berlin,0,48,4,1,,Paid Search|direct|referral,145,,,Europe|Germany|Berlin,2,,20230308|1678311821,261
1957305,4245013431,20230607,1686164608,Paid Search,direct,referral,desktop,Safari,iOS,True,South America,Brazil,São Paulo,0,976,6,5,,Paid Search|direct|referral,145,,,South America|Brazil|São Paulo,1,,20230607|1686164608,262
6093591,1404528037,20230318,1679144071,Paid Search,bing,referral,mobile,Opera,Macintosh,True,Asia,India,Nueva Delhi,0,796,6,3,,Paid Search|bing|referral,88,,,Asia|India|Nueva Delhi,6,,20230318|1679144071,263
8611196,3397753348,20230710,1689032747,Social,facebook,organic,mobile,Opera,Windows,False,Europe,Germany,Berlin,0,59,10,1,,Social|facebook|organic,122,,,Europe|Germany|Berlin,2,,20230710|1689032747,264
7933427,4608127279,20230123,1674462959,Referral,direct,cpc,mobile,Safari,Windows,False,Asia,India,Nueva Delhi,0,784,9,3,,Referral|direct|cpc,132,,,Asia|India|Nueva Delhi,6,,20230123|1674462959,265
5316772,2449969985,20230914,1694676852,Direct,youtube,referral,tablet,Firefox,Android,True,Europe,Spain,Madrid,0,486,10,4,,Direct|youtube|referral,2,,,Europe|Spain|Madrid,5,,20230914|1694676852,266
6207111,3656846805,20231007,1696672027,Email,newsletter,email,desktop,Firefox,Windows,False,Europe,Germany,Berlin,0,1185,4,4,,Email|newsletter|email,146,,,Europe|Germany|Berlin,2,,20231007|1696672027,267
9876202,2331634787,20230925,1695622773,Email,newsletter,cpc,desktop,Firefox,Macintosh,False,Oceania,Australia,Sydney,0,1048,1,4,,Email|newsletter|cpc,40,,,Oceania|Australia|Sydney,4,,20230925|1695622773,268
5367589,7394747966,20231223,1703351649,Organic Search,bing,cpc,tablet,Edge,Windows,False,South America,Brazil,São Paulo,10165,375,1,2,,Organic Search|bing|cpc,147,,,South America|Brazil|São Paulo,1,,20231223|1703351649,269
5393145,3510565934,20230205,1675640421,Display,bing,email,mobile,Firefox,iOS,False,South America,Brazil,São Paulo,0,602,10,4,,Display|bing|email,127,,,South America|Brazil|São Paulo,1,,20230205|1675640421,270
1121826,3236118552,20231223,1703364936,Paid Search,google,organic,tablet,Chrome,Linux,True,Asia,India,Nueva Delhi,3146,819,3,3,,Paid Search|google|organic,110,,,Asia|India|Nueva Delhi,6,,20231223|1703364936,271
4688834,6621036210,20230402,1680464466,Display,facebook,email,mobile,Edge,Windows,False,Europe,Spain,Madrid,0,922,4,5,,Display|facebook|email,20,,,Europe|Spain|Madrid,5,,20230402|1680464466,272
2255405,1476480333,20231022,1697959091,Referral,google,cpc,tablet,Chrome,iOS,False,South America,Brazil,São Paulo,0,845,2,4,,Referral|google|cpc,49,,,South America|Brazil|São Paulo,1,,20231022|1697959091,273
6780114,7537149203,20230722,1690069263,Email,facebook,cpc,desktop,Chrome,Windows,False,Europe,Germany,Berlin,0,541,6,4,,Email|facebook|cpc,115,,,Europe|Germany|Berlin,2,,20230722|1690069263,274
2645051,7952354070,20230306,1678088462,Paid Search,youtube,(none),tablet,Safari,Macintosh,True,Europe,Germany,Berlin,0,319,2,4,,Paid Search|youtube|(none),148,,,Europe|Germany|Berlin,2,,20230306|1678088462,275
8858746,7295780143,20230622,1687452382,Email,youtube,organic,tablet,Firefox,Android,False,Oceania,Australia,Sydney,0,140,10,4,,Email|youtube|organic,26,,,Oceania|Australia|Sydney,4,,20230622|1687452382,276
9834657,9372685916,20231104,1699056752,Social,facebook,organic,mobile,Safari,Macintosh,True,Oceania,Australia,Sydney,0,964,10,1,,Social|facebook|organic,122,,,Oceania|Australia|Sydney,4,,20231104|1699056752,277
4293608,8470343404,20230706,1688655975,Organic Search,google,(none),desktop,Chrome,Macintosh,True,Asia,India,Nueva Delhi,0,961,5,4,,Organic Search|google|(none),149,,,Asia|India|Nueva Delhi,6,,20230706|1688655975,278
3450884,8392048128,20230902,1693635043,Social,direct,referral,desktop,Safari,Windows,False,Asia,India,Nueva Delhi,0,962,8,1,,Social|direct|referral,18,,,Asia|India|Nueva Delhi,6,,20230902|1693635043,279
5691600,5059237192,20230330,1680184344,Display,youtube,(none),desktop,Firefox,Android,False,Europe,Germany,Berlin,0,423,6,4,,Display|youtube|(none),137,,,Europe|Germany|Berlin,2,,20230330|1680184344,280
5102602,6520503028,20231220,1703052055,Display,direct,cpc,mobile,Firefox,iOS,False,Europe,Germany,Berlin,0,1026,7,5,,Display|direct|cpc,28,,,Europe|Germany|Berlin,2,,20231220|1703052055,281
3368824,8192551400,20230303,1677869354,Referral,direct,cpc,tablet,Chrome,Windows,False,Asia,India,Nueva Delhi,0,1032,10,1,,Referral|direct|cpc,132,,,Asia|India|Nueva Delhi,6,,20230303|1677869354,282
4999174,6078616972,20230211,1676098185,Referral,google,cpc,desktop,Firefox,Linux,False,Europe,Germany,Berlin,0,145,9,5,,Referral|google|cpc,49,,,Europe|Germany|Berlin,2,,20230211|1676098185,283
4449044,6274281350,20230804,1691149065,Paid Search,facebook,organic,desktop,Chrome,Macintosh,False,Europe,Spain,Madrid,0,680,2,1,,Paid Search|facebook|organic,105,,,Europe|Spain|Madrid,5,,20230804|1691149065,284
6909165,2726278078,20230127,1674786200,Email,newsletter,cpc,tablet,Safari,Windows,True,Asia,India,Nueva Delhi,0,420,8,2,,Email|newsletter|cpc,40,,,Asia|India|Nueva Delhi,6,,20230127|1674786200,285
3195772,1129374945,20231009,1696854009,Direct,bing,cpc,mobile,Safari,Android,False,North America,USA,New York,7979,122,10,3,,Direct|bing|cpc,44,,,North America|USA|New York,3,,20231009|1696854009,286
1365011,1886663506,20230508,1683536571,Paid Search,youtube,(none),desktop,Safari,Android,True,South America,Brazil,São Paulo,0,505,8,2,,Paid Search|youtube|(none),148,,,South America|Brazil|São Paulo,1,,20230508|1683536571,287
9349411,1994045907,20231030,1698660891,Paid Search,direct,(none),tablet,Edge,Linux,False,Europe,Spain,Madrid,0,593,7,2,,Paid Search|direct|(none),37,,,Europe|Spain|Madrid,5,,20231030|1698660891,288
2457459,1292935320,20230817,1692293238,Direct,facebook,email,tablet,Edge,Android,True,South America,Brazil,São Paulo,11640,830,7,4,,Direct|facebook|email,9,,,South America|Brazil|São Paulo,1,,20230817|1692293238,289
3302053,8933391130,20230719,1689754233,Social,google,referral,tablet,Chrome,Macintosh,False,North America,USA,New York,0,730,3,2,,Social|google|referral,139,,,North America|USA|New York,3,,20230719|1689754233,290
9223152,6982931379,20230728,1690537009,Organic Search,bing,(none),desktop,Opera,Linux,True,Europe,Spain,Madrid,0,553,9,1,,Organic Search|bing|(none),136,,,Europe|Spain|Madrid,5,,20230728|1690537009,291
9713158,3222411351,20230611,1686509350,Organic Search,direct,cpc,mobile,Edge,Macintosh,False,North America,USA,New York,0,660,3,4,,Organic Search|direct|cpc,118,,,North America|USA|New York,3,,20230611|1686509350,292
1040315,6359303502,20231220,1703073602,Paid Search,newsletter,email,mobile,Safari,iOS,True,Europe,Germany,Berlin,3633,720,1,3,,Paid Search|newsletter|email,150,,,Europe|Germany|Berlin,2,,20231220|1703073602,293
5814952,6020805261,20231112,1699753161,Referral,direct,email,desktop,Opera,iOS,True,Oceania,Australia,Sydney,16227,1093,10,5,,Referral|direct|email,151,,,Oceania|Australia|Sydney,4,,20231112|1699753161,294
7457751,5020724054,20230211,1676146612,Paid Search,youtube,cpc,tablet,Chrome,iOS,True,Europe,Spain,Madrid,4610,309,6,3,,Paid Search|youtube|cpc,68,,,Europe|Spain|Madrid,5,,20230211|1676146612,295
6058590,6231117842,20231009,1696891222,Direct,google,(none),desktop,Edge,iOS,True,Europe,Germany,Berlin,0,1059,7,4,,Direct|google|(none),152,,,Europe|Germany|Berlin,2,,20231009|1696891222,296
3858231,6704983182,20230202,1675323836,Direct,bing,organic,desktop,Chrome,Linux,False,Asia,India,Nueva Delhi,3896,247,4,2,,Direct|bing|organic,50,,,Asia|India|Nueva Delhi,6,,20230202|1675323836,297
8051916,2496410085,20230204,1675475201,Referral,youtube,organic,tablet,Chrome,Android,True,Europe,Spain,Madrid,0,455,6,4,,Referral|youtube|organic,153,,,Europe|Spain|Madrid,5,,20230204|1675475201,298
2605492,2148552455,20230130,1675095418,Paid Search,google,organic,tablet,Opera,Android,True,Oceania,Australia,Sydney,0,758,3,5,,Paid Search|google|organic,110,,,Oceania|Australia|Sydney,4,,20230130|1675095418,299
9194196,3634637591,20230706,1688610904,Organic Search,youtube,organic,tablet,Edge,Macintosh,True,South America,Brazil,São Paulo,0,1100,1,1,,Organic Search|youtube|organic,141,,,South America|Brazil|São Paulo,1,,20230706|1688610904,300
8910528,8149168589,20230928,1695934780,Social,newsletter,cpc,desktop,Edge,Macintosh,True,South America,Brazil,São Paulo,0,1096,4,4,,Social|newsletter|cpc,154,,,South America|Brazil|São Paulo,1,,20230928|1695934780,301
7955222,9349574283,20230829,1693352432,Organic Search,direct,email,desktop,Opera,iOS,False,Asia,India,Nueva Delhi,16489,204,1,2,,Organic Search|direct|email,155,,,Asia|India|Nueva Delhi,6,,20230829|1693352432,302
8892610,7399791853,20230718,1689715499,Referral,youtube,email,desktop,Chrome,Macintosh,False,Europe,Spain,Madrid,4833,541,3,1,,Referral|youtube|email,102,,,Europe|Spain|Madrid,5,,20230718|1689715499,303
7623433,3279526236,20231109,1699538338,Referral,google,cpc,tablet,Chrome,iOS,False,Asia,India,Nueva Delhi,0,328,2,2,,Referral|google|cpc,49,,,Asia|India|Nueva Delhi,6,,20231109|1699538338,304
5484846,5458468155,20230916,1694834977,Paid Search,youtube,referral,desktop,Safari,Android,False,Europe,Spain,Madrid,0,1042,2,5,,Paid Search|youtube|referral,156,,,Europe|Spain|Madrid,5,,20230916|1694834977,305
5964248,1386356635,20230410,1681107002,Display,bing,(none),mobile,Edge,Linux,False,Europe,Spain,Madrid,1019,1114,1,3,,Display|bing|(none),157,,,Europe|Spain|Madrid,5,,20230410|1681107002,306
7080111,2604038302,20230713,1689249824,Direct,youtube,organic,mobile,Opera,Windows,True,Asia,India,Nueva Delhi,12246,407,8,5,,Direct|youtube|organic,121,,,Asia|India|Nueva Delhi,6,,20230713|1689249824,307
5535497,1431175739,20230117,1673922617,Referral,google,email,desktop,Edge,iOS,True,North America,USA,New York,0,272,3,3,,Referral|google|email,5,,,North America|USA|New York,3,,20230117|1673922617,308
8906359,4533585836,20230707,1688742394,Paid Search,newsletter,organic,desktop,Chrome,Android,True,Asia,India,Nueva Delhi,0,829,9,2,,Paid Search|newsletter|organic,30,,,Asia|India|Nueva Delhi,6,,20230707|1688742394,309
7664029,1934832598,20231007,1696707415,Email,youtube,email,mobile,Opera,Windows,True,South America,Brazil,São Paulo,0,968,5,3,,Email|youtube|email,158,,,South America|Brazil|São Paulo,1,,20231007|1696707415,310
9647825,7378256627,20230418,1681795374,Organic Search,facebook,email,tablet,Firefox,iOS,True,South America,Brazil,São Paulo,19860,36,9,4,,Organic Search|facebook|email,159,,,South America|Brazil|São Paulo,1,,20230418|1681795374,311
9123125,2669966625,20230316,1678976425,Direct,youtube,referral,desktop,Safari,Android,False,North America,USA,New York,0,675,1,3,,Direct|youtube|referral,2,,,North America|USA|New York,3,,20230316|1678976425,312
9361467,2388827386,20230501,1682956752,Email,youtube,organic,mobile,Safari,iOS,True,Oceania,Australia,Sydney,3021,373,5,4,,Email|youtube|organic,26,,,Oceania|Australia|Sydney,4,,20230501|1682956752,313
8995512,5081140914,20230903,1693755010,Social,youtube,email,mobile,Edge,Linux,True,South America,Brazil,São Paulo,0,471,9,5,,Social|youtube|email,131,,,South America|Brazil|São Paulo,1,,20230903|1693755010,314
3956387,7818855399,20230925,1695642672,Direct,facebook,referral,desktop,Opera,Windows,False,North America,USA,New York,0,1151,4,2,,Direct|facebook|referral,91,,,North America|USA|New York,3,,20230925|1695642672,315
6499499,3291729268,20230816,1692150665,Referral,newsletter,referral,tablet,Safari,iOS,True,South America,Brazil,São Paulo,0,820,9,3,,Referral|newsletter|referral,160,,,South America|Brazil|São Paulo,1,,20230816|1692150665,316
6101336,1281999243,20230609,1686351514,Display,google,referral,mobile,Opera,Macintosh,False,Europe,Germany,Berlin,0,689,9,2,,Display|google|referral,161,,,Europe|Germany|Berlin,2,,20230609|1686351514,317
1129916,6284911179,20230728,1690530487,Direct,newsletter,(none),mobile,Chrome,iOS,True,Europe,Germany,Berlin,0,15,3,3,,Direct|newsletter|(none),70,,,Europe|Germany|Berlin,2,,20230728|1690530487,318
8839325,2674476705,20230214,1676381232,Referral,facebook,cpc,tablet,Firefox,Windows,False,Europe,Germany,Berlin,0,192,8,3,,Referral|facebook|cpc,162,,,Europe|Germany|Berlin,2,,20230214|1676381232,319
4609952,2899419680,20231220,1703038339,Referral,youtube,(none),tablet,Firefox,Macintosh,False,Asia,India,Nueva Delhi,9836,123,10,3,,Referral|youtube|(none),34,,,Asia|India|Nueva Delhi,6,,20231220|1703038339,320
8543828,8386301417,20230919,1695166137,Direct,direct,referral,tablet,Safari,Windows,True,Oceania,Australia,Sydney,0,1094,1,5,,Direct|direct|referral,163,,,Oceania|Australia|Sydney,4,,20230919|1695166137,321
5486196,1260549321,20230128,1674906529,Organic Search,newsletter,referral,mobile,Opera,Windows,True,Europe,Germany,Berlin,2658,1196,8,2,,Organic Search|newsletter|referral,164,,,Europe|Germany|Berlin,2,,20230128|1674906529,322
3980887,2635882299,20230305,1678004774,Email,youtube,(none),desktop,Opera,Macintosh,True,North America,USA,New York,0,1144,8,4,,Email|youtube|(none),1,,,North America|USA|New York,3,,20230305|1678004774,323
5888318,3373373670,20230706,1688607470,Social,bing,(none),desktop,Firefox,Windows,True,Europe,Spain,Madrid,15726,33,10,5,,Social|bing|(none),90,,,Europe|Spain|Madrid,5,,20230706|1688607470,324
4693831,3846492514,20230421,1682073248,Paid Search,google,organic,tablet,Firefox,iOS,True,South America,Brazil,São Paulo,0,665,9,2,,Paid Search|google|organic,110,,,South America|Brazil|São Paulo,1,,20230421|1682073248,325
3229381,5667715320,20230721,1689913919,Organic Search,bing,organic,mobile,Safari,Macintosh,False,Europe,Germany,Berlin,8151,960,8,5,,Organic Search|bing|organic,128,,,Europe|Germany|Berlin,2,,20230721|1689913919,326
6968690,9231112655,20230110,1673311742,Display,facebook,referral,mobile,Safari,Windows,False,South America,Brazil,São Paulo,0,598,7,2,,Display|facebook|referral,36,,,South America|Brazil|São Paulo,1,,20230110|1673311742,327
3438197,8278475134,20230206,1675670525,Display,bing,referral,mobile,Chrome,Macintosh,True,Europe,Spain,Madrid,0,540,2,5,,Display|bing|referral,165,,,Europe|Spain|Madrid,5,,20230206|1675670525,328
8014149,1430109681,20230205,1675641206,Referral,direct,cpc,tablet,Chrome,Linux,True,Europe,Germany,Berlin,0,662,10,2,,Referral|direct|cpc,132,,,Europe|Germany|Berlin,2,,20230205|1675641206,329
1409515,9702631219,20231006,1696583264,Display,bing,cpc,tablet,Safari,Windows,False,South America,Brazil,São Paulo,0,502,9,1,,Display|bing|cpc,166,,,South America|Brazil|São Paulo,1,,20231006|1696583264,330
7054915,9384394793,20231023,1698101228,Email,bing,referral,tablet,Chrome,Windows,True,Oceania,Australia,Sydney,1982,823,8,3,,Email|bing|referral,7,,,Oceania|Australia|Sydney,4,,20231023|1698101228,331
9613825,2594593686,20230204,1675474285,Social,google,referral,tablet,Chrome,Android,True,North America,USA,New York,0,661,6,5,,Social|google|referral,139,,,North America|USA|New York,3,,20230204|1675474285,332
8641115,8420089604,20230527,1685181193,Display,bing,(none),mobile,Firefox,iOS,True,Europe,Spain,Madrid,0,693,1,2,,Display|bing|(none),157,,,Europe|Spain|Madrid,5,,20230527|1685181193,333
9307614,4376298874,20230911,1694401006,Display,bing,organic,desktop,Edge,iOS,False,South America,Brazil,São Paulo,0,452,3,5,,Display|bing|organic,31,,,South America|Brazil|São Paulo,1,,20230911|1694401006,334
6422312,6001768514,20230908,1694209250,Referral,youtube,cpc,desktop,Edge,Linux,True,Oceania,Australia,Sydney,0,1105,1,1,,Referral|youtube|cpc,78,,,Oceania|Australia|Sydney,4,,20230908|1694209250,335
5560533,6319557282,20230106,1673003431,Direct,youtube,cpc,tablet,Edge,Macintosh,False,Asia,India,Nueva Delhi,7101,178,5,3,,Direct|youtube|cpc,104,,,Asia|India|Nueva Delhi,6,,20230106|1673003431,336
9676662,7430578064,20230312,1678612214,Direct,newsletter,organic,mobile,Chrome,Android,False,Oceania,Australia,Sydney,0,1107,2,2,,Direct|newsletter|organic,8,,,Oceania|Australia|Sydney,4,,20230312|1678612214,337
2941559,5348923853,20230826,1693051242,Organic Search,bing,organic,tablet,Safari,iOS,False,Oceania,Australia,Sydney,0,540,2,2,,Organic Search|bing|organic,128,,,Oceania|Australia|Sydney,4,,20230826|1693051242,338
6734543,7720040571,20230706,1688663407,Display,bing,referral,desktop,Chrome,Windows,True,Oceania,Australia,Sydney,17325,1100,5,5,,Display|bing|referral,165,,,Oceania|Australia|Sydney,4,,20230706|1688663407,339
2568727,1226397605,20231024,1698155990,Display,facebook,(none),tablet,Chrome,iOS,True,Europe,Germany,Berlin,0,905,6,2,,Display|facebook|(none),167,,,Europe|Germany|Berlin,2,,20231024|1698155990,340
6367121,6838126242,20230818,1692341142,Display,facebook,referral,mobile,Firefox,Android,True,North America,USA,New York,12984,981,6,5,,Display|facebook|referral,36,,,North America|USA|New York,3,,20230818|1692341142,341
1553881,3959490774,20230529,1685396153,Referral,newsletter,email,mobile,Edge,Android,False,Europe,Spain,Madrid,16492,1152,3,3,,Referral|newsletter|email,168,,,Europe|Spain|Madrid,5,,20230529|1685396153,342
1501804,2718309134,20230616,1686950845,Referral,youtube,cpc,mobile,Opera,Windows,False,Europe,Germany,Berlin,0,810,3,4,,Referral|youtube|cpc,78,,,Europe|Germany|Berlin,2,,20230616|1686950845,343
2010722,6755205704,20230512,1683932498,Referral,bing,(none),tablet,Edge,Linux,True,South America,Brazil,São Paulo,0,900,5,3,,Referral|bing|(none),61,,,South America|Brazil|São Paulo,1,,20230512|1683932498,344
1352505,7815041149,20230719,1689790466,Organic Search,google,cpc,tablet,Edge,Windows,True,Europe,Spain,Madrid,0,1068,8,5,,Organic Search|google|cpc,169,,,Europe|Spain|Madrid,5,,20230719|1689790466,345
7024001,6192083330,20231210,1702249453,Direct,bing,(none),tablet,Firefox,iOS,True,South America,Brazil,São Paulo,10124,164,9,2,,Direct|bing|(none),33,,,South America|Brazil|São Paulo,1,,20231210|1702249453,346
9008316,6336463932,20230320,1679275519,Direct,youtube,(none),mobile,Firefox,Linux,False,South America,Brazil,São Paulo,0,373,3,3,,Direct|youtube|(none),59,,,South America|Brazil|São Paulo,1,,20230320|1679275519,347
7964632,5527378416,20230830,1693386339,Email,google,(none),tablet,Safari,Windows,False,Oceania,Australia,Sydney,0,646,5,5,,Email|google|(none),89,,,Oceania|Australia|Sydney,4,,20230830|1693386339,348
8656187,1621869145,20230815,1692078130,Organic Search,newsletter,email,tablet,Chrome,Macintosh,False,Asia,India,Nueva Delhi,0,835,3,1,,Organic Search|newsletter|email,170,,,Asia|India|Nueva Delhi,6,,20230815|1692078130,349
8539892,7347639425,20230910,1694331763,Paid Search,google,referral,desktop,Firefox,iOS,True,Asia,India,Nueva Delhi,0,433,4,2,,Paid Search|google|referral,171,,,Asia|India|Nueva Delhi,6,,20230910|1694331763,350
3096489,2142997049,20231204,1701651422,Social,direct,(none),desktop,Safari,Linux,True,South America,Brazil,São Paulo,0,318,7,3,,Social|direct|(none),54,,,South America|Brazil|São Paulo,1,,20231204|1701651422,351
2233497,7135030082,20230121,1674276055,Paid Search,youtube,referral,desktop,Safari,Android,False,Europe,Germany,Berlin,4873,1186,2,4,,Paid Search|youtube|referral,156,,,Europe|Germany|Berlin,2,,20230121|1674276055,352
7053875,3931518056,20230731,1690815375,Email,newsletter,email,mobile,Edge,iOS,False,Europe,Germany,Berlin,0,694,6,5,,Email|newsletter|email,146,,,Europe|Germany|Berlin,2,,20230731|1690815375,353
1476273,9050773406,20230915,1694742434,Email,newsletter,email,mobile,Opera,Android,True,North America,USA,New York,0,962,6,2,,Email|newsletter|email,146,,,North America|USA|New York,3,,20230915|1694742434,354
1216819,7451464646,20230516,1684219743,Email,newsletter,organic,mobile,Safari,Android,True,North America,USA,New York,4253,925,6,1,,Email|newsletter|organic,172,,,North America|USA|New York,3,,20230516|1684219743,355
3120480,4662492468,20230602,1685684873,Organic Search,direct,(none),mobile,Firefox,Macintosh,True,South America,Brazil,São Paulo,0,84,6,1,,Organic Search|direct|(none),69,,,South America|Brazil|São Paulo,1,,20230602|1685684873,356
9482908,8634392332,20231017,1697545797,Social,youtube,email,tablet,Firefox,Android,True,Europe,Germany,Berlin,0,968,9,2,,Social|youtube|email,131,,,Europe|Germany|Berlin,2,,20231017|1697545797,357
2355141,2602859145,20230607,1686142636,Direct,newsletter,cpc,desktop,Firefox,Linux,True,Europe,Germany,Berlin,3246,1134,4,4,,Direct|newsletter|cpc,21,,,Europe|Germany|Berlin,2,,20230607|1686142636,358
3302281,6236533724,20230718,1689661610,Email,youtube,cpc,tablet,Opera,Android,True,Oceania,Australia,Sydney,0,777,1,1,,Email|youtube|cpc,119,,,Oceania|Australia|Sydney,4,,20230718|1689661610,359
5709249,1872240967,20230217,1676624903,Paid Search,facebook,cpc,tablet,Safari,Windows,True,Asia,India,Nueva Delhi,0,855,10,3,,Paid Search|facebook|cpc,83,,,Asia|India|Nueva Delhi,6,,20230217|1676624903,360
9499965,2814109331,20230819,1692430624,Referral,newsletter,cpc,mobile,Chrome,iOS,False,North America,USA,New York,0,674,5,4,,Referral|newsletter|cpc,81,,,North America|USA|New York,3,,20230819|1692430624,361
4006234,1141042454,20230617,1686971719,Direct,google,email,mobile,Chrome,Windows,True,Europe,Spain,Madrid,0,657,2,3,,Direct|google|email,79,,,Europe|Spain|Madrid,5,,20230617|1686971719,362
4462668,7658732824,20230721,1689979331,Direct,google,referral,tablet,Edge,Macintosh,False,Europe,Germany,Berlin,0,99,7,4,,Direct|google|referral,94,,,Europe|Germany|Berlin,2,,20230721|1689979331,363
1673562,2426758230,20231001,1696196046,Direct,google,organic,mobile,Opera,Linux,True,Europe,Germany,Berlin,0,906,8,1,,Direct|google|organic,173,,,Europe|Germany|Berlin,2,,20231001|1696196046,364
1962101,1392363853,20231213,1702441899,Email,facebook,cpc,mobile,Safari,Windows,True,Asia,India,Nueva Delhi,0,108,1,5,,Email|facebook|cpc,115,,,Asia|India|Nueva Delhi,6,,20231213|1702441899,365
9054555,2457132083,20231023,1698045076,Referral,youtube,(none),desktop,Chrome,Windows,False,Europe,Germany,Berlin,0,1147,10,1,,Referral|youtube|(none),34,,,Europe|Germany|Berlin,2,,20231023|1698045076,366
4080069,9650695215,20230425,1682411493,Social,direct,referral,tablet,Safari,Windows,True,Europe,Spain,Madrid,0,724,9,3,,Social|direct|referral,18,,,Europe|Spain|Madrid,5,,20230425|1682411493,367
1857799,1171883121,20231207,1701990523,Paid Search,facebook,organic,desktop,Edge,iOS,False,Europe,Germany,Berlin,0,1153,2,3,,Paid Search|facebook|organic,105,,,Europe|Germany|Berlin,2,,20231207|1701990523,368
4282669,8361960818,20231014,1697308811,Direct,newsletter,cpc,mobile,Safari,Linux,True,Europe,Germany,Berlin,0,458,7,3,,Direct|newsletter|cpc,21,,,Europe|Germany|Berlin,2,,20231014|1697308811,369
6431962,1857879939,20231011,1697013286,Paid Search,bing,referral,mobile,Chrome,Linux,True,North America,USA,New York,0,77,6,1,,Paid Search|bing|referral,88,,,North America|USA|New York,3,,20231011|1697013286,370
3003011,1781308865,20230727,1690478759,Email,facebook,referral,tablet,Safari,iOS,True,North America,USA,New York,0,77,7,1,,Email|facebook|referral,120,,,North America|USA|New York,3,,20230727|1690478759,371
4361017,3583166919,20230503,1683098859,Social,newsletter,referral,desktop,Edge,iOS,True,Europe,Germany,Berlin,0,106,6,4,,Social|newsletter|referral,39,,,Europe|Germany|Berlin,2,,20230503|1683098859,372
5217962,2978342224,20231017,1697584230,Direct,google,cpc,tablet,Opera,Linux,False,Europe,Spain,Madrid,1689,862,4,3,,Direct|google|cpc,174,,,Europe|Spain|Madrid,5,,20231017|1697584230,373
2165609,9846717181,20230709,1688873777,Direct,google,organic,tablet,Edge,Macintosh,False,Europe,Spain,Madrid,11546,705,5,4,,Direct|google|organic,173,,,Europe|Spain|Madrid,5,,20230709|1688873777,374
2667770,1477080527,20230308,1678245756,Direct,direct,referral,desktop,Edge,Windows,True,South America,Brazil,São Paulo,0,44,10,5,,Direct|direct|referral,163,,,South America|Brazil|São Paulo,1,,20230308|1678245756,375
1682415,8708877420,20231211,1702310872,Paid Search,bing,email,tablet,Opera,iOS,False,North America,USA,New York,3216,944,5,5,,Paid Search|bing|email,175,,,North America|USA|New York,3,,20231211|1702310872,376
5052427,3465742374,20231014,1697249778,Paid Search,facebook,organic,desktop,Opera,Windows,True,Asia,India,Nueva Delhi,0,20,9,3,,Paid Search|facebook|organic,105,,,Asia|India|Nueva Delhi,6,,20231014|1697249778,377
7859974,3066407926,20230408,1680956153,Social,direct,referral,desktop,Safari,Linux,False,Oceania,Australia,Sydney,0,551,1,4,,Social|direct|referral,18,,,Oceania|Australia|Sydney,4,,20230408|1680956153,378
6907226,4129359711,20230904,1693811154,Paid Search,direct,email,mobile,Edge,iOS,True,Asia,India,Nueva Delhi,0,975,10,2,,Paid Search|direct|email,176,,,Asia|India|Nueva Delhi,6,,20230904|1693811154,379
9465813,4401488752,20230220,1676866477,Referral,direct,referral,tablet,Opera,Windows,True,Oceania,Australia,Sydney,0,1120,5,1,,Referral|direct|referral,76,,,Oceania|Australia|Sydney,4,,20230220|1676866477,380
4735914,6332334233,20231130,1701303855,Email,youtube,(none),tablet,Edge,Linux,True,Asia,India,Nueva Delhi,0,610,6,3,,Email|youtube|(none),1,,,Asia|India|Nueva Delhi,6,,20231130|1701303855,381
3921424,1272857293,20231024,1698129995,Email,youtube,referral,mobile,Edge,Android,False,Asia,India,Nueva Delhi,12325,1085,5,2,,Email|youtube|referral,111,,,Asia|India|Nueva Delhi,6,,20231024|1698129995,382
8257674,1700025609,20230427,1682555207,Direct,newsletter,cpc,tablet,Firefox,Windows,False,Europe,Spain,Madrid,12985,526,4,5,,Direct|newsletter|cpc,21,,,Europe|Spain|Madrid,5,,20230427|1682555207,383
5569583,7817682078,20231125,1700900373,Email,google,(none),mobile,Safari,iOS,False,South America,Brazil,São Paulo,0,887,2,2,,Email|google|(none),89,,,South America|Brazil|São Paulo,1,,20231125|1700900373,384
